Race,Age.Group,Year.of.diagnosis,Sex,Count
2,10,20,1,3
2,10,20,2,2
2,10,21,0,10
2,10,21,1,4
2,10,21,2,6
2,10,22,0,15
2,10,22,1,10
2,10,22,2,5
2,10,23,0,13
2,10,23,1,5
2,10,23,2,8
2,10,24,0,6
2,10,24,1,3
2,10,24,2,3
2,10,25,0,12
2,10,25,1,6
2,10,25,2,6
2,10,26,0,15
2,10,26,1,7
2,10,26,2,8
2,10,27,0,13
2,10,27,1,9
2,10,27,2,4
2,10,28,0,11
2,10,28,1,7
2,10,28,2,4
2,10,29,0,8
2,10,29,1,5
2,10,29,2,3
2,10,30,0,10
2,10,30,1,6
2,10,30,2,4
2,10,31,0,15
2,10,31,1,8
2,10,31,2,7
2,10,32,0,13
2,10,32,1,8
2,10,32,2,5
2,10,33,0,9
2,10,33,1,8
2,10,33,2,1
2,10,34,0,11
2,10,34,1,4
2,10,34,2,7
2,10,35,0,7
2,10,35,1,4
2,10,35,2,3
2,10,36,0,17
2,10,36,1,6
2,10,36,2,11
2,10,37,0,16
2,10,37,1,10
2,10,37,2,6
2,10,38,0,14
2,10,38,1,7
2,10,38,2,7
2,10,39,0,18
2,10,39,1,12
2,10,39,2,6
2,10,40,0,14
2,10,40,1,9
2,10,40,2,5
2,10,41,0,16
2,10,41,1,10
2,10,41,2,6
2,10,42,0,15
2,10,42,1,6
2,10,42,2,9
2,10,43,0,14
2,10,43,1,5
2,10,43,2,9
2,10,44,0,19
2,10,44,1,14
2,10,44,2,5
2,10,45,0,15
2,10,45,1,11
2,10,45,2,4
2,11,0,0,487
2,11,0,1,269
2,11,0,2,218
2,11,1,0,5
2,11,1,1,2
2,11,1,2,3
2,11,2,0,7
2,11,2,1,3
2,11,2,2,4
2,11,3,0,3
2,11,3,1,2
2,11,3,2,1
2,11,4,0,4
2,11,4,1,3
2,11,4,2,1
2,11,5,0,4
2,11,5,1,2
2,11,5,2,2
2,11,6,0,3
2,11,6,1,1
2,11,6,2,2
2,11,7,0,10
2,11,7,1,4
2,11,7,2,6
2,11,8,0,2
2,11,8,1,1
2,11,8,2,1
2,11,9,0,3
2,11,9,1,2
2,11,9,2,1
2,11,10,0,4
2,11,10,1,2
2,11,10,2,2
2,11,11,0,2
2,11,11,1,2
2,11,11,2,0
2,11,12,0,6
2,11,12,1,5
2,11,12,2,1
2,11,13,0,11
2,11,13,1,10
2,11,13,2,1
2,11,14,0,5
2,11,14,1,4
2,11,14,2,1
2,11,15,0,4
2,11,15,1,3
2,11,15,2,1
2,11,16,0,6
2,11,16,1,4
2,11,16,2,2
2,11,17,0,4
2,11,17,1,2
2,11,17,2,2
2,11,18,0,4
2,11,18,1,4
2,11,18,2,0
2,11,19,0,3
2,11,19,1,2
2,11,19,2,1
2,11,20,0,5
2,11,20,1,4
2,11,20,2,1
2,11,21,0,10
2,11,21,1,7
2,11,21,2,3
2,11,22,0,6
2,11,22,1,4
2,11,22,2,2
2,11,23,0,8
2,11,23,1,8
2,11,23,2,0
2,11,24,0,9
2,11,24,1,3
2,11,24,2,6
2,11,25,0,11
2,11,25,1,7
2,11,25,2,4
2,11,26,0,7
2,11,26,1,3
2,11,26,2,4
2,11,27,0,15
2,11,27,1,10
2,11,27,2,5
2,11,28,0,5
2,11,28,1,3
2,11,28,2,2
2,11,29,0,15
2,11,29,1,9
2,11,29,2,6
2,11,30,0,20
2,11,30,1,11
2,11,30,2,9
2,11,31,0,14
2,11,31,1,4
2,11,31,2,10
2,11,32,0,14
2,11,32,1,10
2,11,32,2,4
2,11,33,0,12
2,11,33,1,4
2,11,33,2,8
2,11,34,0,10
2,11,34,1,7
2,11,34,2,3
2,11,35,0,18
2,11,35,1,11
2,11,35,2,7
2,11,36,0,19
2,11,36,1,12
2,11,36,2,7
2,11,37,0,18
2,11,37,1,10
2,11,37,2,8
2,11,38,0,14
2,11,38,1,5
2,11,38,2,9
2,11,39,0,23
2,11,39,1,12
2,11,39,2,11
2,11,40,0,28
2,11,40,1,16
2,11,40,2,12
2,11,41,0,24
2,11,41,1,12
2,11,41,2,12
2,11,42,0,18
2,11,42,1,8
2,11,42,2,10
2,11,43,0,36
2,11,43,1,19
2,11,43,2,17
2,11,44,0,23
2,11,44,1,8
2,11,44,2,15
2,11,45,0,15
2,11,45,1,4
2,11,45,2,11
2,12,0,0,600
2,12,0,1,364
2,12,0,2,236
2,12,1,0,7
2,12,1,1,3
2,12,1,2,4
2,12,2,0,9
2,12,2,1,7
2,12,2,2,2
2,12,3,0,5
2,12,3,1,3
2,12,3,2,2
2,12,4,0,7
2,12,4,1,5
2,12,4,2,2
2,12,5,0,9
2,12,5,1,5
2,12,5,2,4
2,12,6,0,10
2,12,6,1,7
2,12,6,2,3
2,12,7,0,9
2,12,7,1,6
2,12,7,2,3
2,12,8,0,6
2,12,8,1,5
2,12,8,2,1
2,12,9,0,6
2,12,9,1,3
2,12,9,2,3
2,12,10,0,7
2,12,10,1,6
2,12,10,2,1
2,12,11,0,7
2,12,11,1,6
2,12,11,2,1
2,12,12,0,9
2,12,12,1,7
2,12,12,2,2
2,12,13,0,9
2,12,13,1,8
2,12,13,2,1
2,12,14,0,9
2,12,14,1,6
2,12,14,2,3
2,12,15,0,8
2,12,15,1,3
2,12,15,2,5
2,12,16,0,7
2,12,16,1,4
2,12,16,2,3
2,12,17,0,10
2,12,17,1,4
2,12,17,2,6
2,12,18,0,7
2,12,18,1,5
2,12,18,2,2
2,12,19,0,8
2,12,19,1,7
2,12,19,2,1
2,12,20,0,3
2,12,20,1,2
2,12,20,2,1
2,12,21,0,9
2,12,21,1,7
2,12,21,2,2
2,12,22,0,3
2,12,22,1,0
2,12,22,2,3
2,12,23,0,10
2,12,23,1,5
2,12,23,2,5
2,12,24,0,6
2,12,24,1,4
2,12,24,2,2
2,12,25,0,14
2,12,25,1,6
2,12,25,2,8
2,12,26,0,11
2,12,26,1,6
2,12,26,2,5
2,12,27,0,10
2,12,27,1,5
2,12,27,2,5
2,12,28,0,11
2,12,28,1,8
2,12,28,2,3
2,12,29,0,18
2,12,29,1,7
2,12,29,2,11
2,12,30,0,20
2,12,30,1,14
2,12,30,2,6
2,12,31,0,15
2,12,31,1,8
2,12,31,2,7
2,12,32,0,15
2,12,32,1,8
2,12,32,2,7
2,12,33,0,14
2,12,33,1,8
2,12,33,2,6
2,12,34,0,14
2,12,34,1,10
2,12,34,2,4
2,12,35,0,23
2,12,35,1,11
2,12,35,2,12
2,12,36,0,18
2,12,36,1,9
2,12,36,2,9
2,12,37,0,24
2,12,37,1,12
2,12,37,2,12
2,12,38,0,22
2,12,38,1,14
2,12,38,2,8
2,12,39,0,17
2,12,39,1,15
2,12,39,2,2
2,12,40,0,38
2,12,40,1,25
2,12,40,2,13
2,12,41,0,20
2,12,41,1,12
2,12,41,2,8
2,12,42,0,29
2,12,42,1,15
2,12,42,2,14
2,12,43,0,29
2,12,43,1,20
2,12,43,2,9
2,12,44,0,28
2,12,44,1,15
2,12,44,2,13
2,12,45,0,30
2,12,45,1,18
2,12,45,2,12
2,13,0,0,707
2,13,0,1,382
2,13,0,2,325
2,13,1,0,8
2,13,1,1,2
2,13,1,2,6
2,13,2,0,5
2,13,2,1,3
2,13,2,2,2
2,13,3,0,6
2,13,3,1,3
2,13,3,2,3
2,13,4,0,0
2,13,4,1,0
2,13,4,2,0
2,13,5,0,10
2,13,5,1,3
2,13,5,2,7
2,13,6,0,10
2,13,6,1,5
2,13,6,2,5
2,13,7,0,10
2,13,7,1,6
2,13,7,2,4
2,13,8,0,7
2,13,8,1,2
2,13,8,2,5
2,13,9,0,9
2,13,9,1,7
2,13,9,2,2
2,13,10,0,14
2,13,10,1,7
2,13,10,2,7
2,13,11,0,8
2,13,11,1,4
2,13,11,2,4
2,13,12,0,10
2,13,12,1,7
2,13,12,2,3
2,13,13,0,13
2,13,13,1,8
2,13,13,2,5
2,13,14,0,8
2,13,14,1,4
2,13,14,2,4
2,13,15,0,9
2,13,15,1,5
2,13,15,2,4
2,13,16,0,13
2,13,16,1,7
2,13,16,2,6
2,13,17,0,10
2,13,17,1,4
2,13,17,2,6
2,13,18,0,16
2,13,18,1,7
2,13,18,2,9
2,13,19,0,15
2,13,19,1,8
2,13,19,2,7
2,13,20,0,5
2,13,20,1,2
2,13,20,2,3
2,13,21,0,7
2,13,21,1,1
2,13,21,2,6
2,13,22,0,12
2,13,22,1,8
2,13,22,2,4
2,13,23,0,14
2,13,23,1,6
2,13,23,2,8
2,13,24,0,9
2,13,24,1,6
2,13,24,2,3
2,13,25,0,11
2,13,25,1,8
2,13,25,2,3
2,13,26,0,10
2,13,26,1,6
2,13,26,2,4
2,13,27,0,13
2,13,27,1,7
2,13,27,2,6
2,13,28,0,11
2,13,28,1,9
2,13,28,2,2
2,13,29,0,21
2,13,29,1,14
2,13,29,2,7
2,13,30,0,20
2,13,30,1,13
2,13,30,2,7
2,13,31,0,20
2,13,31,1,12
2,13,31,2,8
2,13,32,0,17
2,13,32,1,12
2,13,32,2,5
2,13,33,0,11
2,13,33,1,6
2,13,33,2,5
2,13,34,0,14
2,13,34,1,6
2,13,34,2,8
2,13,35,0,23
2,13,35,1,16
2,13,35,2,7
2,13,36,0,21
2,13,36,1,9
2,13,36,2,12
2,13,37,0,32
2,13,37,1,16
2,13,37,2,16
2,13,38,0,37
2,13,38,1,20
2,13,38,2,17
2,13,39,0,33
2,13,39,1,14
2,13,39,2,19
2,13,40,0,32
2,13,40,1,16
2,13,40,2,16
2,13,41,0,24
2,13,41,1,11
2,13,41,2,13
2,13,42,0,36
2,13,42,1,21
2,13,42,2,15
2,13,43,0,30
2,13,43,1,18
2,13,43,2,12
2,13,44,0,31
2,13,44,1,18
2,13,44,2,13
2,13,45,0,32
2,13,45,1,15
2,13,45,2,17
2,14,0,0,753
2,14,0,1,425
2,14,0,2,328
2,14,1,0,7
2,14,1,1,4
2,14,1,2,3
2,14,2,0,7
2,14,2,1,6
2,14,2,2,1
2,14,3,0,4
2,14,3,1,4
2,14,3,2,0
2,14,4,0,8
2,14,4,1,5
2,14,4,2,3
2,14,5,0,7
2,14,5,1,2
2,14,5,2,5
2,14,6,0,5
2,14,6,1,2
2,14,6,2,3
2,14,7,0,10
2,14,7,1,5
2,14,7,2,5
2,14,8,0,7
2,14,8,1,6
2,14,8,2,1
2,14,9,0,10
2,14,9,1,6
2,14,9,2,4
2,14,10,0,12
2,14,10,1,8
2,14,10,2,4
2,14,11,0,13
2,14,11,1,9
2,14,11,2,4
2,14,12,0,12
2,14,12,1,4
2,14,12,2,8
2,14,13,0,16
2,14,13,1,9
2,14,13,2,7
2,14,14,0,14
2,14,14,1,7
2,14,14,2,7
2,14,15,0,17
2,14,15,1,11
2,14,15,2,6
2,14,16,0,4
2,14,16,1,3
2,14,16,2,1
2,14,17,0,10
2,14,17,1,5
2,14,17,2,5
2,14,18,0,11
2,14,18,1,4
2,14,18,2,7
2,14,19,0,14
2,14,19,1,7
2,14,19,2,7
2,14,20,0,14
2,14,20,1,7
2,14,20,2,7
2,14,21,0,16
2,14,21,1,15
2,14,21,2,1
2,14,22,0,6
2,14,22,1,4
2,14,22,2,2
2,14,23,0,11
2,14,23,1,7
2,14,23,2,4
2,14,24,0,13
2,14,24,1,9
2,14,24,2,4
2,14,25,0,14
2,14,25,1,11
2,14,25,2,3
2,14,26,0,17
2,14,26,1,8
2,14,26,2,9
2,14,27,0,8
2,14,27,1,5
2,14,27,2,3
2,14,28,0,18
2,14,28,1,9
2,14,28,2,9
2,14,29,0,19
2,14,29,1,12
2,14,29,2,7
2,14,30,0,8
2,14,30,1,3
2,14,30,2,5
2,14,31,0,12
2,14,31,1,6
2,14,31,2,6
2,14,32,0,13
2,14,32,1,4
2,14,32,2,9
2,14,33,0,13
2,14,33,1,3
2,14,33,2,10
2,14,34,0,24
2,14,34,1,13
2,14,34,2,11
2,14,35,0,21
2,14,35,1,12
2,14,35,2,9
2,14,36,0,29
2,14,36,1,14
2,14,36,2,15
2,14,37,0,26
2,14,37,1,14
2,14,37,2,12
2,14,38,0,28
2,14,38,1,16
2,14,38,2,12
2,14,39,0,32
2,14,39,1,21
2,14,39,2,11
2,14,40,0,27
2,14,40,1,15
2,14,40,2,12
2,14,41,0,41
2,14,41,1,25
2,14,41,2,16
2,14,42,0,48
2,14,42,1,27
2,14,42,2,21
2,14,43,0,36
2,14,43,1,20
2,14,43,2,16
2,14,44,0,39
2,14,44,1,24
2,14,44,2,15
2,14,45,0,32
2,14,45,1,14
2,14,45,2,18
2,15,0,0,696
2,15,0,1,405
2,15,0,2,291
2,15,1,0,10
2,15,1,1,6
2,15,1,2,4
2,15,2,0,6
2,15,2,1,2
2,15,2,2,4
2,15,3,0,8
2,15,3,1,4
2,15,3,2,4
2,15,4,0,11
2,15,4,1,7
2,15,4,2,4
2,15,5,0,7
2,15,5,1,5
2,15,5,2,2
2,15,6,0,11
2,15,6,1,7
2,15,6,2,4
2,15,7,0,7
2,15,7,1,5
2,15,7,2,2
2,15,8,0,7
2,15,8,1,5
2,15,8,2,2
2,15,9,0,8
2,15,9,1,3
2,15,9,2,5
2,15,10,0,6
2,15,10,1,2
2,15,10,2,4
2,15,11,0,9
2,15,11,1,4
2,15,11,2,5
2,15,12,0,12
2,15,12,1,6
2,15,12,2,6
2,15,13,0,7
2,15,13,1,4
2,15,13,2,3
2,15,14,0,9
2,15,14,1,7
2,15,14,2,2
2,15,15,0,8
2,15,15,1,7
2,15,15,2,1
2,15,16,0,7
2,15,16,1,5
2,15,16,2,2
2,15,17,0,14
2,15,17,1,9
2,15,17,2,5
2,15,18,0,10
2,15,18,1,6
2,15,18,2,4
2,15,19,0,6
2,15,19,1,2
2,15,19,2,4
2,15,20,0,14
2,15,20,1,8
2,15,20,2,6
2,15,21,0,16
2,15,21,1,12
2,15,21,2,4
2,15,22,0,17
2,15,22,1,7
2,15,22,2,10
2,15,23,0,8
2,15,23,1,6
2,15,23,2,2
2,15,24,0,10
2,15,24,1,7
2,15,24,2,3
2,15,25,0,15
2,15,25,1,11
2,15,25,2,4
2,15,26,0,10
2,15,26,1,8
2,15,26,2,2
2,15,27,0,15
2,15,27,1,8
2,15,27,2,7
2,15,28,0,9
2,15,28,1,3
2,15,28,2,6
2,15,29,0,15
2,15,29,1,8
2,15,29,2,7
2,15,30,0,14
2,15,30,1,7
2,15,30,2,7
2,15,31,0,18
2,15,31,1,9
2,15,31,2,9
2,15,32,0,18
2,15,32,1,10
2,15,32,2,8
2,15,33,0,21
2,15,33,1,13
2,15,33,2,8
2,15,34,0,19
2,15,34,1,13
2,15,34,2,6
2,15,35,0,21
2,15,35,1,11
2,15,35,2,10
2,15,36,0,22
2,15,36,1,16
2,15,36,2,6
2,15,37,0,26
2,15,37,1,16
2,15,37,2,10
2,15,38,0,33
2,15,38,1,18
2,15,38,2,15
2,15,39,0,39
2,15,39,1,21
2,15,39,2,18
2,15,40,0,30
2,15,40,1,20
2,15,40,2,10
2,15,41,0,16
2,15,41,1,11
2,15,41,2,5
2,15,42,0,35
2,15,42,1,20
2,15,42,2,15
2,15,43,0,28
2,15,43,1,20
2,15,43,2,8
2,15,44,0,27
2,15,44,1,8
2,15,44,2,19
2,15,45,0,37
2,15,45,1,18
2,15,45,2,19
2,16,0,0,583
2,16,0,1,299
2,16,0,2,284
2,16,1,0,9
2,16,1,1,5
2,16,1,2,4
2,16,2,0,4
2,16,2,1,2
2,16,2,2,2
2,16,3,0,4
2,16,3,1,3
2,16,3,2,1
2,16,4,0,3
2,16,4,1,1
2,16,4,2,2
2,16,5,0,5
2,16,5,1,3
2,16,5,2,2
2,16,6,0,5
2,16,6,1,1
2,16,6,2,4
2,16,7,0,7
2,16,7,1,2
2,16,7,2,5
2,16,8,0,5
2,16,8,1,1
2,16,8,2,4
2,16,9,0,9
2,16,9,1,1
2,16,9,2,8
2,16,10,0,10
2,16,10,1,4
2,16,10,2,6
2,16,11,0,8
2,16,11,1,6
2,16,11,2,2
2,16,12,0,4
2,16,12,1,3
2,16,12,2,1
2,16,13,0,9
2,16,13,1,5
2,16,13,2,4
2,16,14,0,9
2,16,14,1,4
2,16,14,2,5
2,16,15,0,6
2,16,15,1,2
2,16,15,2,4
2,16,16,0,13
2,16,16,1,6
2,16,16,2,7
2,16,17,0,15
2,16,17,1,7
2,16,17,2,8
2,16,18,0,7
2,16,18,1,4
2,16,18,2,3
2,16,19,0,15
2,16,19,1,6
2,16,19,2,9
2,16,20,0,6
2,16,20,1,4
2,16,20,2,2
2,16,21,0,6
2,16,21,1,4
2,16,21,2,2
2,16,22,0,11
2,16,22,1,4
2,16,22,2,7
2,16,23,0,15
2,16,23,1,10
2,16,23,2,5
2,16,24,0,11
2,16,24,1,6
2,16,24,2,5
2,16,25,0,11
2,16,25,1,4
2,16,25,2,7
2,16,26,0,12
2,16,26,1,8
2,16,26,2,4
2,16,27,0,16
2,16,27,1,7
2,16,27,2,9
2,16,28,0,10
2,16,28,1,8
2,16,28,2,2
2,16,29,0,13
2,16,29,1,6
2,16,29,2,7
2,16,30,0,15
2,16,30,1,10
2,16,30,2,5
2,16,31,0,22
2,16,31,1,10
2,16,31,2,12
2,16,32,0,13
2,16,32,1,9
2,16,32,2,4
2,16,33,0,18
2,16,33,1,11
2,16,33,2,7
2,16,34,0,9
2,16,34,1,7
2,16,34,2,2
2,16,35,0,16
2,16,35,1,11
2,16,35,2,5
2,16,36,0,9
2,16,36,1,5
2,16,36,2,4
2,16,37,0,16
2,16,37,1,5
2,16,37,2,11
2,16,38,0,18
2,16,38,1,14
2,16,38,2,4
2,16,39,0,26
2,16,39,1,13
2,16,39,2,13
2,16,40,0,21
2,16,40,1,13
2,16,40,2,8
2,16,41,0,26
2,16,41,1,11
2,16,41,2,15
2,16,42,0,25
2,16,42,1,14
2,16,42,2,11
2,16,43,0,35
2,16,43,1,17
2,16,43,2,18
2,16,44,0,21
2,16,44,1,11
2,16,44,2,10
2,16,45,0,35
2,16,45,1,11
2,16,45,2,24
2,17,0,0,431
2,17,0,1,222
2,17,0,2,209
2,17,1,0,3
2,17,1,1,2
2,17,1,2,1
2,17,2,0,2
2,17,2,1,0
2,17,2,2,2
2,17,3,0,3
2,17,3,1,3
2,17,3,2,0
2,17,4,0,2
2,17,4,1,1
2,17,4,2,1
2,17,5,0,4
2,17,5,1,1
2,17,5,2,3
2,17,6,0,5
2,17,6,1,3
2,17,6,2,2
2,17,7,0,4
2,17,7,1,1
2,17,7,2,3
2,17,8,0,6
2,17,8,1,5
2,17,8,2,1
2,17,9,0,6
2,17,9,1,4
2,17,9,2,2
2,17,10,0,0
2,17,10,1,0
2,17,10,2,0
2,17,11,0,5
2,17,11,1,4
2,17,11,2,1
2,17,12,0,5
2,17,12,1,3
2,17,12,2,2
2,17,13,0,8
2,17,13,1,5
2,17,13,2,3
2,17,14,0,7
2,17,14,1,2
2,17,14,2,5
2,17,15,0,7
2,17,15,1,5
2,17,15,2,2
2,17,16,0,10
2,17,16,1,4
2,17,16,2,6
2,17,17,0,5
2,17,17,1,4
2,17,17,2,1
2,17,18,0,6
2,17,18,1,3
2,17,18,2,3
2,17,19,0,12
2,17,19,1,5
2,17,19,2,7
2,17,20,0,6
2,17,20,1,4
2,17,20,2,2
2,17,21,0,7
2,17,21,1,4
2,17,21,2,3
2,17,22,0,6
2,17,22,1,3
2,17,22,2,3
2,17,23,0,9
2,17,23,1,4
2,17,23,2,5
2,17,24,0,8
2,17,24,1,3
2,17,24,2,5
2,17,25,0,9
2,17,25,1,5
2,17,25,2,4
2,17,26,0,11
2,17,26,1,5
2,17,26,2,6
2,17,27,0,9
2,17,27,1,4
2,17,27,2,5
2,17,28,0,13
2,17,28,1,7
2,17,28,2,6
2,17,29,0,12
2,17,29,1,5
2,17,29,2,7
2,17,30,0,14
2,17,30,1,7
2,17,30,2,7
2,17,31,0,11
2,17,31,1,7
2,17,31,2,4
2,17,32,0,12
2,17,32,1,5
2,17,32,2,7
2,17,33,0,8
2,17,33,1,6
2,17,33,2,2
2,17,34,0,17
2,17,34,1,9
2,17,34,2,8
2,17,35,0,22
2,17,35,1,14
2,17,35,2,8
2,17,36,0,19
2,17,36,1,8
2,17,36,2,11
2,17,37,0,20
2,17,37,1,8
2,17,37,2,12
2,17,38,0,17
2,17,38,1,10
2,17,38,2,7
2,17,39,0,12
2,17,39,1,7
2,17,39,2,5
2,17,40,0,18
2,17,40,1,11
2,17,40,2,7
2,17,41,0,21
2,17,41,1,10
2,17,41,2,11
2,17,42,0,13
2,17,42,1,7
2,17,42,2,6
2,17,43,0,11
2,17,43,1,3
2,17,43,2,8
2,17,44,0,11
2,17,44,1,4
2,17,44,2,7
2,17,45,0,15
2,17,45,1,7
2,17,45,2,8
2,18,0,0,420
2,18,0,1,163
2,18,0,2,257
2,18,1,0,4
2,18,1,1,2
2,18,1,2,2
2,18,2,0,4
2,18,2,1,2
2,18,2,2,2
2,18,3,0,5
2,18,3,1,1
2,18,3,2,4
2,18,4,0,2
2,18,4,1,1
2,18,4,2,1
2,18,5,0,3
2,18,5,1,1
2,18,5,2,2
2,18,6,0,3
2,18,6,1,0
2,18,6,2,3
2,18,7,0,1
2,18,7,1,0
2,18,7,2,1
2,18,8,0,3
2,18,8,1,3
2,18,8,2,0
2,18,9,0,10
2,18,9,1,3
2,18,9,2,7
2,18,10,0,3
2,18,10,1,1
2,18,10,2,2
2,18,11,0,5
2,18,11,1,2
2,18,11,2,3
2,18,12,0,7
2,18,12,1,2
2,18,12,2,5
2,18,13,0,5
2,18,13,1,2
2,18,13,2,3
2,18,14,0,2
2,18,14,1,0
2,18,14,2,2
2,18,15,0,6
2,18,15,1,1
2,18,15,2,5
2,18,16,0,5
2,18,16,1,3
2,18,16,2,2
2,18,17,0,3
2,18,17,1,1
2,18,17,2,2
2,18,18,0,4
2,18,18,1,1
2,18,18,2,3
2,18,19,0,11
2,18,19,1,3
2,18,19,2,8
2,18,20,0,9
2,18,20,1,4
2,18,20,2,5
2,18,21,0,6
2,18,21,1,4
2,18,21,2,2
2,18,22,0,6
2,18,22,1,3
2,18,22,2,3
2,18,23,0,8
2,18,23,1,2
2,18,23,2,6
2,18,24,0,13
2,18,24,1,6
2,18,24,2,7
2,18,25,0,10
2,18,25,1,4
2,18,25,2,6
2,18,26,0,11
2,18,26,1,4
2,18,26,2,7
2,18,27,0,18
2,18,27,1,6
2,18,27,2,12
2,18,28,0,9
2,18,28,1,3
2,18,28,2,6
2,18,29,0,11
2,18,29,1,6
2,18,29,2,5
2,18,30,0,16
2,18,30,1,5
2,18,30,2,11
2,18,31,0,8
2,18,31,1,3
2,18,31,2,5
2,18,32,0,12
2,18,32,1,4
2,18,32,2,8
2,18,33,0,18
2,18,33,1,10
2,18,33,2,8
2,18,34,0,7
2,18,34,1,0
2,18,34,2,7
2,18,35,0,17
2,18,35,1,5
2,18,35,2,12
2,18,36,0,15
2,18,36,1,10
2,18,36,2,5
2,18,37,0,14
2,18,37,1,2
2,18,37,2,12
2,18,38,0,17
2,18,38,1,5
2,18,38,2,12
2,18,39,0,13
2,18,39,1,3
2,18,39,2,10
2,18,40,0,11
2,18,40,1,3
2,18,40,2,8
2,18,41,0,10
2,18,41,1,5
2,18,41,2,5
2,18,42,0,25
2,18,42,1,12
2,18,42,2,13
2,18,43,0,20
2,18,43,1,13
2,18,43,2,7
2,18,44,0,13
2,18,44,1,5
2,18,44,2,8
2,18,45,0,17
2,18,45,1,7
2,18,45,2,10
2,19,0,0,0
2,19,0,1,0
2,19,0,2,0
2,19,1,0,0
2,19,1,1,0
2,19,1,2,0
2,19,2,0,0
2,19,2,1,0
2,19,2,2,0
2,19,3,0,0
2,19,3,1,0
2,19,3,2,0
2,19,4,0,0
2,19,4,1,0
2,19,4,2,0
2,19,5,0,0
2,19,5,1,0
2,19,5,2,0
2,19,6,0,0
2,19,6,1,0
2,19,6,2,0
2,19,7,0,0
2,19,7,1,0
2,19,7,2,0
2,19,8,0,0
2,19,8,1,0
2,19,8,2,0
2,19,9,0,0
2,19,9,1,0
2,19,9,2,0
2,19,10,0,0
2,19,10,1,0
2,19,10,2,0
2,19,11,0,0
2,19,11,1,0
2,19,11,2,0
2,19,12,0,0
2,19,12,1,0
2,19,12,2,0
2,19,13,0,0
2,19,13,1,0
2,19,13,2,0
2,19,14,0,0
2,19,14,1,0
2,19,14,2,0
2,19,15,0,0
2,19,15,1,0
2,19,15,2,0
2,19,16,0,0
2,19,16,1,0
2,19,16,2,0
2,19,17,0,0
2,19,17,1,0
2,19,17,2,0
2,19,18,0,0
2,19,18,1,0
2,19,18,2,0
2,19,19,0,0
2,19,19,1,0
2,19,19,2,0
2,19,20,0,0
2,19,20,1,0
2,19,20,2,0
2,19,21,0,0
2,19,21,1,0
2,19,21,2,0
2,19,22,0,0
2,19,22,1,0
2,19,22,2,0
2,19,23,0,0
2,19,23,1,0
2,19,23,2,0
2,19,24,0,0
2,19,24,1,0
2,19,24,2,0
2,19,25,0,0
2,19,25,1,0
2,19,25,2,0
2,19,26,0,0
2,19,26,1,0
2,19,26,2,0
2,19,27,0,0
2,19,27,1,0
2,19,27,2,0
2,19,28,0,0
2,19,28,1,0
2,19,28,2,0
2,19,29,0,0
2,19,29,1,0
2,19,29,2,0
2,19,30,0,0
2,19,30,1,0
2,19,30,2,0
2,19,31,0,0
2,19,31,1,0
2,19,31,2,0
2,19,32,0,0
2,19,32,1,0
2,19,32,2,0
2,19,33,0,0
2,19,33,1,0
2,19,33,2,0
2,19,34,0,0
2,19,34,1,0
2,19,34,2,0
2,19,35,0,0
2,19,35,1,0
2,19,35,2,0
2,19,36,0,0
2,19,36,1,0
2,19,36,2,0
2,19,37,0,0
2,19,37,1,0
2,19,37,2,0
2,19,38,0,0
2,19,38,1,0
2,19,38,2,0
2,19,39,0,0
2,19,39,1,0
2,19,39,2,0
2,19,40,0,0
2,19,40,1,0
2,19,40,2,0
2,19,41,0,0
2,19,41,1,0
2,19,41,2,0
2,19,42,0,0
2,19,42,1,0
2,19,42,2,0
2,19,43,0,0
2,19,43,1,0
2,19,43,2,0
2,19,44,0,0
2,19,44,1,0
2,19,44,2,0
2,19,45,0,0
2,19,45,1,0
2,19,45,2,0
3,0,0,0,75
3,0,0,1,39
3,0,0,2,36
3,0,1,0,0
3,0,1,1,0
3,0,1,2,0
3,0,2,0,2
3,0,2,1,1
3,0,2,2,1
3,0,3,0,0
3,0,3,1,0
3,0,3,2,0
3,0,4,0,2
3,0,4,1,1
3,0,4,2,1
3,0,5,0,0
3,0,5,1,0
3,0,5,2,0
3,0,6,0,1
3,0,6,1,0
3,0,6,2,1
3,0,7,0,2
3,0,7,1,0
3,0,7,2,2
3,0,8,0,1
3,0,8,1,0
3,0,8,2,1
3,0,9,0,1
3,0,9,1,0
3,0,9,2,1
3,0,10,0,1
3,0,10,1,0
3,0,10,2,1
3,0,11,0,0
3,0,11,1,0
3,0,11,2,0
3,0,12,0,0
3,0,12,1,0
3,0,12,2,0
3,0,13,0,0
3,0,13,1,0
3,0,13,2,0
3,0,14,0,0
3,0,14,1,0
3,0,14,2,0
3,0,15,0,0
3,0,15,1,0
3,0,15,2,0
3,0,16,0,1
3,0,16,1,0
3,0,16,2,1
3,0,17,0,1
3,0,17,1,1
3,0,17,2,0
3,0,18,0,1
3,0,18,1,0
3,0,18,2,1
3,0,19,0,0
3,0,19,1,0
3,0,19,2,0
3,0,20,0,3
3,0,20,1,2
3,0,20,2,1
3,0,21,0,1
3,0,21,1,0
3,0,21,2,1
3,0,22,0,0
3,0,22,1,0
3,0,22,2,0
3,0,23,0,2
3,0,23,1,1
3,0,23,2,1
3,0,24,0,3
3,0,24,1,2
3,0,24,2,1
3,0,25,0,2
3,0,25,1,0
3,0,25,2,2
